X,Y,Z,value
156.0,193.0,0.0,36.8749961853
85.0,286.0,0.0,38.3959999084
156.0,176.0,0.0,593.090026855
172.0,82.0,0.0,1129.61047363
70.0,227.0,0.0,0.526666820049
183.0,294.0,0.0,15.687666893
97.0,217.0,0.0,13.1543331146
171.0,223.0,0.0,21.076997757
225.0,191.0,0.0,26.9766674042
29.0,231.0,0.0,147.063995361
92.0,130.0,0.0,1336.75
1.0,97.0,0.0,25.0349998474
237.0,278.0,0.0,12.8219976425
113.0,271.0,0.0,85.4774932861
54.0,131.0,0.0,14.2499980927
32.0,77.0,0.0,60.90599823
195.0,192.0,0.0,17.0499992371
27.0,193.0,0.0,65.9980010986
67.0,87.0,0.0,0.526666820049
164.0,142.0,0.0,48.8899993896
225.0,72.0,0.0,0.526666820049
150.0,172.0,0.0,680.817932129
74.0,276.0,0.0,0.526666820049
99.0,290.0,0.0,1648.23010254
170.0,146.0,0.0,0.526666820049
116.0,62.0,0.0,745.205322266
88.0,43.0,0.0,75.6330032349
38.0,291.0,0.0,562.491882324
183.0,19.0,0.0,456.354034424
230.0,54.0,0.0,187.478988647
12.0,146.0,0.0,71.3509979248
186.0,2.0,0.0,8.31100082397
48.0,290.0,0.0,643.815917969
23.0,212.0,0.0,80.1330184937
115.0,164.0,0.0,25.6169986725
179.0,294.0,0.0,11.5620002747
8.0,36.0,0.0,2.69500017166
23.0,275.0,0.0,20.795999527
217.0,152.0,0.0,384.402038574
220.0,68.0,0.0,1.40800023079
145.0,273.0,0.0,8.09250068665
157.0,145.0,0.0,406.54800415
23.0,81.0,0.0,258.567993164
164.0,32.0,0.0,117.974990845
204.0,211.0,0.0,92.7330093384
147.0,235.0,0.0,335.716003418
186.0,176.0,0.0,26.952999115
117.0,242.0,0.0,50.922000885
168.0,120.0,0.0,123.245002747
138.0,33.0,0.0,0.910999953747
179.0,185.0,0.0,4.92266654968
132.0,140.0,0.0,423.536987305
179.0,103.0,0.0,61.4810180664
84.0,271.0,0.0,21.763999939
133.0,285.0,0.0,138.600997925
65.0,263.0,0.0,981.031921387
175.0,297.0,0.0,6.66149997711
185.0,281.0,0.0,15.0749998093
155.0,254.0,0.0,0.526666820049
167.0,264.0,0.0,7.09399986267
51.0,262.0,0.0,1994.81005859
178.0,191.0,0.0,23.6654987335
229.0,244.0,0.0,15.5706663132
230.0,193.0,0.0,41.0385017395
229.0,80.0,0.0,12.031999588
68.0,181.0,0.0,999.679260254
4.0,272.0,0.0,177.172012329
149.0,92.0,0.0,345.614959717
104.0,27.0,0.0,415.405029297
5.0,67.0,0.0,0.526666820049
81.0,285.0,0.0,25.5809993744
104.0,174.0,0.0,21.9300003052
45.0,92.0,0.0,65.1995010376
33.0,239.0,0.0,235.751968384
152.0,179.0,0.0,417.394012451
188.0,80.0,0.0,47.6499938965
252.0,175.0,0.0,315.757080078
164.0,35.0,0.0,10.108499527
157.0,232.0,0.0,21.2450008392
169.0,216.0,0.0,1959.33947754
125.0,252.0,0.0,12.6230020523
14.0,90.0,0.0,1382.15991211
84.0,247.0,0.0,0.526666820049
36.0,286.0,0.0,221.324966431
184.0,38.0,0.0,20.3505001068
92.0,172.0,0.0,29.343000412
36.0,189.0,0.0,1730.09973145
19.0,53.0,0.0,150.295898438
101.0,16.0,0.0,45.9029998779
242.0,65.0,0.0,94.4440078735
64.0,86.0,0.0,0.526666820049
210.0,45.0,0.0,9.01800060272
49.0,55.0,0.0,4.13999986649
59.0,232.0,0.0,678.875976563
125.0,181.0,0.0,0.526666820049
74.0,278.0,0.0,1.72350013256
200.0,12.0,0.0,2.12966656685
220.0,210.0,0.0,1141.43994141
215.0,228.0,0.0,91.1309967041
147.0,227.0,0.0,639.296020508
201.0,68.0,0.0,86.515007019
105.0,218.0,0.0,47.2410011292
152.0,147.0,0.0,18.2096652985
100.0,63.0,0.0,0.526666820049
197.0,77.0,0.0,86.2040023804
52.0,269.0,0.0,725.085327148
55.0,242.0,0.0,1007.41967773
65.0,180.0,0.0,969.446166992
67.0,288.0,0.0,2.23028564453
155.0,201.0,0.0,75.3419876099
142.0,298.0,0.0,16.6899967194
130.0,292.0,0.0,0.526666820049
158.0,32.0,0.0,2.84450006485
131.0,244.0,0.0,6.31380033493
141.0,246.0,0.0,5.73999977112
125.0,15.0,0.0,49.1920051575
84.0,283.0,0.0,26.4650001526
127.0,7.0,0.0,193.083984375
17.0,104.0,0.0,2599.46875
126.0,286.0,0.0,0.526666820049
35.0,40.0,0.0,17.9319992065
111.0,196.0,0.0,0.526666820049
154.0,126.0,0.0,182.057006836
89.0,114.0,0.0,280.292053223
46.0,55.0,0.0,52.96900177
165.0,109.0,0.0,122.518997192
237.0,127.0,0.0,40.765007019
61.0,278.0,0.0,76.8510131836
230.0,61.0,0.0,2.4470000267
231.0,152.0,0.0,43.3829994202
158.0,285.0,0.0,1.67366683483
4.0,208.0,0.0,0.620400011539
144.0,65.0,0.0,164.768997192
71.0,83.0,0.0,195.663009644
138.0,37.0,0.0,148.233001709
91.0,120.0,0.0,500.187927246
10.0,19.0,0.0,0.526666820049
5.0,71.0,0.0,242.652984619
20.0,217.0,0.0,7.93850040436
190.0,241.0,0.0,292.585998535
97.0,19.0,0.0,321.267974854
81.0,283.0,0.0,25.908000946
109.0,98.0,0.0,0.637749910355
207.0,196.0,0.0,30.6469993591
257.0,33.0,0.0,1.0490000248
125.0,61.0,0.0,516.809997559
50.0,92.0,0.0,1038.18017578
188.0,279.0,0.0,9.66899967194
136.0,73.0,0.0,827.210998535
226.0,25.0,0.0,650.260009766
34.0,28.0,0.0,21.5350017548
200.0,250.0,0.0,37.8930015564
229.0,281.0,0.0,12.4687509537
131.0,281.0,0.0,6.59999990463
74.0,2.0,0.0,137.143981934
109.0,228.0,0.0,74.7869949341
14.0,182.0,0.0,84.2629776001
145.0,90.0,0.0,129.401977539
145.0,158.0,0.0,1548.26977539
92.0,195.0,0.0,11.3393335342
185.0,151.0,0.0,215.565979004
28.0,86.0,0.0,675.265075684
128.0,65.0,0.0,13.5190000534
82.0,68.0,0.0,861.351074219
114.0,19.0,0.0,61.2059860229
86.0,147.0,0.0,1050.04016113
259.0,278.0,0.0,7.23433351517
230.0,262.0,0.0,12.7216663361
31.0,85.0,0.0,61.0000076294
233.0,276.0,0.0,12.482000351
135.0,210.0,0.0,514.755981445
215.0,25.0,0.0,131.968002319
90.0,261.0,0.0,14.8879985809
188.0,63.0,0.0,3.43299984932
183.0,178.0,0.0,37.421005249
12.0,232.0,0.0,6.08299970627
113.0,37.0,0.0,215.158996582
150.0,131.0,0.0,161.861999512
92.0,50.0,0.0,1215.93994141
114.0,162.0,0.0,26.109003067
102.0,7.0,0.0,366.393005371
200.0,189.0,0.0,14.4300012589
149.0,204.0,0.0,677.728942871
131.0,262.0,0.0,1.17430007458
240.0,205.0,0.0,182.465988159
206.0,110.0,0.0,76.8919906616
192.0,150.0,0.0,455.993011475
77.0,277.0,0.0,12.6630001068
204.0,10.0,0.0,6.35800027847
180.0,54.0,0.0,0.724428594112
72.0,267.0,0.0,0.526666820049
148.0,288.0,0.0,15.3180007935
21.0,240.0,0.0,16.2719993591
0.0,283.0,0.0,50.1479911804
128.0,100.0,0.0,82.3514938354
151.0,126.0,0.0,124.624984741
84.0,109.0,0.0,1146.22998047
212.0,181.0,0.0,0.526666820049
86.0,156.0,0.0,224.846984863
65.0,244.0,0.0,0.526666820049
29.0,93.0,0.0,97.3929977417
67.0,16.0,0.0,96.6039428711
246.0,249.0,0.0,427.586975098
153.0,219.0,0.0,338.075958252
27.0,110.0,0.0,155.058013916
19.0,298.0,0.0,3.47300028801
44.0,284.0,0.0,3176.50097656
246.0,45.0,0.0,163.252029419
171.0,8.0,0.0,0.526666820049
31.0,16.0,0.0,0.526666820049
138.0,38.0,0.0,45.0410003662
221.0,24.0,0.0,501.925964355
7.0,197.0,0.0,112.091011047
144.0,132.0,0.0,1.15528571606
19.0,166.0,0.0,121.848022461
92.0,107.0,0.0,383.304992676
228.0,139.0,0.0,47.669002533
195.0,243.0,0.0,277.761962891
127.0,224.0,0.0,469.526947021
44.0,237.0,0.0,590.795898438
160.0,8.0,0.0,73.7599563599
237.0,130.0,0.0,42.5265007019
102.0,66.0,0.0,139.459991455
254.0,203.0,0.0,14.482003212
219.0,94.0,0.0,423.536071777
258.0,171.0,0.0,523.317077637
95.0,3.0,0.0,5.16299962997
116.0,169.0,0.0,1.27550005913
257.0,173.0,0.0,5.38700008392
108.0,152.0,0.0,25.7310028076
31.0,184.0,0.0,141.82800293
217.0,187.0,0.0,9.12399959564
157.0,112.0,0.0,63.3869972229
150.0,271.0,0.0,0.526666820049
180.0,32.0,0.0,1058.4699707
174.0,220.0,0.0,22.2520008087
118.0,238.0,0.0,541.625061035
227.0,292.0,0.0,4.47100067139
2.0,201.0,0.0,113.711982727
196.0,286.0,0.0,11.1330003738
256.0,167.0,0.0,424.539031982
35.0,200.0,0.0,1212.47998047
182.0,158.0,0.0,607.09197998
125.0,166.0,0.0,21.329000473
166.0,78.0,0.0,129.995010376
141.0,57.0,0.0,43.3530044556
94.0,37.0,0.0,343.605010986
104.0,278.0,0.0,854.146728516
26.0,197.0,0.0,126.728996277
80.0,13.0,0.0,1.28874993324
208.0,66.0,0.0,312.521026611
99.0,93.0,0.0,27.9529972076
131.0,27.0,0.0,37.0390014648
44.0,49.0,0.0,16.6319999695
145.0,62.0,0.0,251.245880127
246.0,176.0,0.0,1345.46008301
167.0,36.0,0.0,263.817016602
185.0,295.0,0.0,14.1199941635
115.0,298.0,0.0,131.042037964
212.0,163.0,0.0,357.631011963
237.0,40.0,0.0,2.50200033188
82.0,106.0,0.0,1585.37976074
143.0,263.0,0.0,0.526666820049
199.0,133.0,0.0,26.6650009155
95.0,125.0,0.0,1557.68908691
185.0,137.0,0.0,8.44399833679
118.0,47.0,0.0,286.634979248
34.0,12.0,0.0,0.526666820049
224.0,120.0,0.0,58.3309860229
197.0,63.0,0.0,1026.86987305
3.0,227.0,0.0,0.526666820049
175.0,47.0,0.0,5.56983327866
96.0,118.0,0.0,372.79901123
122.0,192.0,0.0,0.526666820049
124.0,248.0,0.0,71.0410003662
57.0,224.0,0.0,535.305908203
224.0,112.0,0.0,255.684020996
141.0,170.0,0.0,253.542053223
172.0,114.0,0.0,69.5789871216
6.0,198.0,0.0,144.568008423
242.0,38.0,0.0,455.118041992
9.0,176.0,0.0,153.664993286
196.0,193.0,0.0,20.5719966888
228.0,262.0,0.0,12.7216663361
7.0,96.0,0.0,313.778015137
151.0,220.0,0.0,218.640014648
57.0,292.0,0.0,1.32800006866
206.0,111.0,0.0,36.608001709
0.0,176.0,0.0,21.2890014648
86.0,186.0,0.0,21.0469989777
133.0,295.0,0.0,74.6729888916
42.0,168.0,0.0,1036.58007813
205.0,185.0,0.0,0.526666820049
102.0,76.0,0.0,62.6389884949
34.0,60.0,0.0,1553.42004395
171.0,243.0,0.0,737.450012207
104.0,127.0,0.0,1914.6998291
229.0,296.0,0.0,5.27566671371
146.0,218.0,0.0,206.312988281
236.0,178.0,0.0,148.334960938
155.0,175.0,0.0,1319.15002441
209.0,214.0,0.0,2.38299965858
6.0,126.0,0.0,2.87599945068
10.0,121.0,0.0,551.659851074
197.0,33.0,0.0,4.33400058746
244.0,258.0,0.0,139.964019775
3.0,174.0,0.0,90.4179992676
226.0,17.0,0.0,2365.6003418
239.0,142.0,0.0,9.45199966431
253.0,132.0,0.0,675.55090332
156.0,288.0,0.0,0.620400011539
175.0,39.0,0.0,3.31439971924
168.0,236.0,0.0,0.526666820049
90.0,12.0,0.0,0.526666820049
20.0,176.0,0.0,10.5760002136
252.0,295.0,0.0,19.8219985962
170.0,161.0,0.0,110.111999512
85.0,279.0,0.0,27.4759941101
100.0,292.0,0.0,73.9930114746
181.0,18.0,0.0,101.775985718
196.0,105.0,0.0,1480.09997559
205.0,227.0,0.0,305.049926758
112.0,99.0,0.0,2.66033363342
34.0,285.0,0.0,465.74005127
174.0,2.0,0.0,267.744995117
164.0,13.0,0.0,383.207122803
176.0,149.0,0.0,76.1350021362
32.0,294.0,0.0,807.441894531
28.0,192.0,0.0,88.9509887695
173.0,259.0,0.0,1149.74963379
181.0,79.0,0.0,3.16250038147
133.0,23.0,0.0,105.982002258
146.0,50.0,0.0,106.522499084
115.0,229.0,0.0,145.595993042
135.0,82.0,0.0,222.203994751
217.0,29.0,0.0,47.3860015869
51.0,179.0,0.0,4.30066680908
193.0,184.0,0.0,1.12739992142
29.0,248.0,0.0,23.1250019073
50.0,109.0,0.0,79.4730224609
202.0,53.0,0.0,583.111999512
107.0,228.0,0.0,27.2809963226
205.0,299.0,0.0,10.656001091
138.0,72.0,0.0,64.149017334
232.0,140.0,0.0,71.9290008545
119.0,11.0,0.0,170.119033813
143.0,286.0,0.0,161.201004028
130.0,119.0,0.0,0.791166722775
138.0,131.0,0.0,0.526666820049
86.0,28.0,0.0,0.526666820049
32.0,84.0,0.0,32.8089981079
112.0,12.0,0.0,181.516998291
196.0,197.0,0.0,29.31300354
122.0,271.0,0.0,0.620400011539
164.0,197.0,0.0,913.915100098
223.0,135.0,0.0,1010.25006104
238.0,7.0,0.0,80.3389892578
35.0,210.0,0.0,1226.90014648
181.0,108.0,0.0,3.38350009918
22.0,4.0,0.0,0.526666820049
122.0,232.0,0.0,1040.31005859
34.0,230.0,0.0,213.042022705
69.0,96.0,0.0,40.6669960022
61.0,161.0,0.0,1139.36987305
257.0,119.0,0.0,117.49697113
60.0,118.0,0.0,32.3730010986
217.0,266.0,0.0,33.3670005798
42.0,297.0,0.0,1329.07983398
231.0,76.0,0.0,99.9430007935
151.0,114.0,0.0,170.246017456
6.0,295.0,0.0,21.234998703
118.0,146.0,0.0,487.259887695
17.0,91.0,0.0,2833.84008789
170.0,121.0,0.0,4.44399929047
215.0,65.0,0.0,488.157012939
227.0,89.0,0.0,17.2290000916
159.0,6.0,0.0,136.059997559
146.0,129.0,0.0,0.661749899387
13.0,292.0,0.0,424.636993408
40.0,27.0,0.0,20.0149974823
212.0,267.0,0.0,2.20300006866
38.0,101.0,0.0,0.526666820049
32.0,235.0,0.0,100.254959106
208.0,163.0,0.0,18.3579998016
10.0,247.0,0.0,3.99540019035
87.0,63.0,0.0,145.524002075
108.0,261.0,0.0,404.281005859
78.0,93.0,0.0,445.306945801
200.0,145.0,0.0,261.772033691
3.0,147.0,0.0,646.335998535
57.0,273.0,0.0,1200.4901123
165.0,152.0,0.0,33.2099990845
110.0,293.0,0.0,611.708068848
249.0,159.0,0.0,79.9050140381
104.0,99.0,0.0,0.526666820049
254.0,208.0,0.0,86.8450012207
155.0,134.0,0.0,283.542907715
21.0,79.0,0.0,69.1890106201
109.0,149.0,0.0,40.0730018616
36.0,25.0,0.0,21.0676670074
147.0,16.0,0.0,2.73333334923
219.0,9.0,0.0,532.398986816
189.0,91.0,0.0,1592.17016602
247.0,255.0,0.0,115.992965698
174.0,273.0,0.0,64.3219909668
121.0,89.0,0.0,20.4515018463
64.0,155.0,0.0,931.988586426
57.0,117.0,0.0,1.36866676807
59.0,201.0,0.0,1589.10998535
21.0,259.0,0.0,32.3730010986
65.0,100.0,0.0,0.526666820049
91.0,206.0,0.0,0.526666820049
65.0,104.0,0.0,8.81200027466
82.0,17.0,0.0,39.9700012207
33.0,121.0,0.0,1.37549996376
227.0,253.0,0.0,14.4704999924
251.0,31.0,0.0,0.526666820049
98.0,34.0,0.0,127.125999451
210.0,8.0,0.0,343.140014648
78.0,66.0,0.0,171.466995239
215.0,289.0,0.0,0.526666820049
63.0,96.0,0.0,0.526666820049
54.0,38.0,0.0,16.422000885
95.0,21.0,0.0,279.922973633
116.0,66.0,0.0,251.425979614
161.0,38.0,0.0,16.2929992676
169.0,198.0,0.0,872.078674316
126.0,130.0,0.0,40.2450027466
173.0,2.0,0.0,66.5090026855
185.0,108.0,0.0,193.376022339
129.0,270.0,0.0,188.496994019
200.0,14.0,0.0,88.9029998779
161.0,20.0,0.0,11.2760009766
154.0,130.0,0.0,1.86555552483
160.0,139.0,0.0,434.776000977
67.0,141.0,0.0,693.363891602
248.0,93.0,0.0,0.526666820049
105.0,55.0,0.0,0.526666820049
71.0,52.0,0.0,98.34400177
167.0,115.0,0.0,265.385955811
115.0,142.0,0.0,16.7725009918
117.0,96.0,0.0,0.526666820049
239.0,114.0,0.0,220.768005371
47.0,271.0,0.0,820.120788574
125.0,165.0,0.0,21.9505004883
210.0,270.0,0.0,290.950042725
114.0,60.0,0.0,669.281005859
157.0,111.0,0.0,189.402999878
122.0,251.0,0.0,20.686000824
68.0,7.0,0.0,1.07050013542
16.0,79.0,0.0,770.557983398
96.0,156.0,0.0,31.2560005188
238.0,83.0,0.0,16.732000351
212.0,284.0,0.0,0.526666820049
90.0,94.0,0.0,527.823974609
8.0,228.0,0.0,0.526666820049
109.0,61.0,0.0,45.7060012817
174.0,87.0,0.0,783.790039063
196.0,56.0,0.0,148.730987549
57.0,128.0,0.0,3.00733304024
12.0,197.0,0.0,57.5070304871
78.0,140.0,0.0,467.394989014
55.0,199.0,0.0,2326.11035156
75.0,27.0,0.0,436.575958252
66.0,165.0,0.0,901.975952148
43.0,271.0,0.0,560.387817383
169.0,175.0,0.0,123.595001221
163.0,149.0,0.0,0.526666820049
245.0,136.0,0.0,1.29425001144
193.0,94.0,0.0,384.967010498
59.0,286.0,0.0,129.550994873
196.0,152.0,0.0,84.8079910278
82.0,43.0,0.0,56.2500038147
116.0,58.0,0.0,256.271026611
51.0,6.0,0.0,35.5790023804
6.0,199.0,0.0,212.227996826
42.0,57.0,0.0,2246.09716797
230.0,80.0,0.0,137.140060425
247.0,262.0,0.0,1.15600001812
136.0,173.0,0.0,500.08480835
215.0,269.0,0.0,381.029998779
21.0,70.0,0.0,409.363006592
48.0,71.0,0.0,7.4355711937
143.0,71.0,0.0,89.0690078735
230.0,236.0,0.0,412.83404541
246.0,96.0,0.0,0.526666820049
40.0,15.0,0.0,4.11049985886
161.0,90.0,0.0,71.1709976196
152.0,80.0,0.0,291.210021973
15.0,266.0,0.0,9.40999889374
220.0,78.0,0.0,80.5949859619
227.0,74.0,0.0,1.61366665363
36.0,34.0,0.0,21.5269966125
235.0,247.0,0.0,4.38700008392
2.0,147.0,0.0,688.764587402
201.0,81.0,0.0,128.167999268
141.0,272.0,0.0,7.00566720963
166.0,75.0,0.0,54.6940002441
75.0,163.0,0.0,19.0039997101
31.0,210.0,0.0,68.9489974976
158.0,208.0,0.0,1480.7701416
150.0,74.0,0.0,106.492004395
104.0,76.0,0.0,4.320333004
2.0,76.0,0.0,1075.79003906
57.0,290.0,0.0,6.2030005455
187.0,34.0,0.0,640.432006836
132.0,80.0,0.0,490.487030029
83.0,5.0,0.0,6.59524965286
259.0,101.0,0.0,0.526666820049
258.0,2.0,0.0,13.7430009842
10.0,241.0,0.0,0.526666820049
131.0,17.0,0.0,0.526666820049
96.0,38.0,0.0,181.917007446
253.0,259.0,0.0,0.526666820049
29.0,16.0,0.0,0.526666820049
246.0,153.0,0.0,9.28800010681
56.0,3.0,0.0,94.7630004883
148.0,249.0,0.0,164.239990234
182.0,9.0,0.0,32.0830001831
250.0,222.0,0.0,1.99300003052
24.0,133.0,0.0,18.0979995728
13.0,274.0,0.0,218.315002441
81.0,96.0,0.0,389.609008789
218.0,221.0,0.0,605.618103027
77.0,46.0,0.0,116.275993347
53.0,279.0,0.0,1671.05981445
119.0,281.0,0.0,0.526666820049
51.0,4.0,0.0,8.35666656494
43.0,81.0,0.0,552.92401123
138.0,47.0,0.0,216.010025024
253.0,128.0,0.0,111.816001892
122.0,120.0,0.0,0.526666820049
13.0,251.0,0.0,19.033000946
97.0,157.0,0.0,31.1630001068
64.0,186.0,0.0,917.58404541
123.0,104.0,0.0,13.9450006485
120.0,157.0,0.0,19.7559986115
245.0,70.0,0.0,28.4479999542
81.0,100.0,0.0,0.526666820049
44.0,220.0,0.0,1117.0703125
225.0,176.0,0.0,0.526666820049
194.0,75.0,0.0,31.9969997406
6.0,15.0,0.0,0.526666820049
53.0,204.0,0.0,1365.16015625
46.0,11.0,0.0,657.846008301
58.0,213.0,0.0,688.369934082
110.0,109.0,0.0,37.3499984741
242.0,64.0,0.0,87.6009979248
107.0,84.0,0.0,9.39099979401
231.0,281.0,0.0,12.2574996948
107.0,137.0,0.0,439.550933838
257.0,199.0,0.0,488.056915283
110.0,246.0,0.0,61.6819992065
225.0,3.0,0.0,565.429016113
4.0,228.0,0.0,0.526666820049
98.0,63.0,0.0,0.526666820049
138.0,261.0,0.0,0.639714241028
7.0,235.0,0.0,0.526666820049
176.0,155.0,0.0,240.489044189
96.0,291.0,0.0,505.267089844
186.0,186.0,0.0,0.526666820049
69.0,100.0,0.0,332.399993896
223.0,121.0,0.0,5.11399936676
30.0,248.0,0.0,61.6980056763
145.0,85.0,0.0,0.98933327198
62.0,181.0,0.0,2150.71972656
104.0,256.0,0.0,812.524963379
45.0,3.0,0.0,328.233032227
172.0,192.0,0.0,34.4950065613
7.0,228.0,0.0,0.526666820049
0.0,172.0,0.0,133.68081665
1.0,103.0,0.0,736.153137207
38.0,56.0,0.0,1035.53015137
256.0,180.0,0.0,0.526666820049
204.0,2.0,0.0,1.32899987698
52.0,71.0,0.0,7.80000019073
233.0,70.0,0.0,51.3829994202
204.0,253.0,0.0,368.812042236
96.0,124.0,0.0,1633.59997559
97.0,74.0,0.0,98.527015686
190.0,66.0,0.0,2.38840007782
145.0,186.0,0.0,0.526666820049
136.0,155.0,0.0,1.71950006485
221.0,83.0,0.0,278.49798584
209.0,132.0,0.0,2.98950004578
89.0,58.0,0.0,55.8170013428
247.0,257.0,0.0,73.3260192871
138.0,229.0,0.0,408.636962891
2.0,200.0,0.0,20.7700004578
243.0,112.0,0.0,34.9850006104
233.0,171.0,0.0,0.526666820049
239.0,32.0,0.0,150.566986084
126.0,26.0,0.0,525.318969727
96.0,239.0,0.0,126.285018921
45.0,108.0,0.0,103.112998962
93.0,221.0,0.0,0.526666820049
115.0,90.0,0.0,10.6321992874
54.0,212.0,0.0,1254.87988281
193.0,15.0,0.0,119.296989441
51.0,113.0,0.0,4.81300020218
172.0,264.0,0.0,216.739028931
228.0,24.0,0.0,647.206054688
23.0,262.0,0.0,49.3160018921
16.0,250.0,0.0,16.3150005341
141.0,208.0,0.0,68.2030029297
231.0,231.0,0.0,210.164993286
104.0,18.0,0.0,102.016983032
17.0,297.0,0.0,0.526666820049
19.0,206.0,0.0,41.8530006409
143.0,266.0,0.0,0.661749899387
47.0,94.0,0.0,50.201007843
201.0,214.0,0.0,1179.93005371
63.0,149.0,0.0,993.566040039
229.0,33.0,0.0,317.196166992
148.0,26.0,0.0,70.1009979248
256.0,239.0,0.0,1.26075005531
259.0,130.0,0.0,588.305969238
191.0,96.0,0.0,814.407043457
98.0,222.0,0.0,29.2749958038
192.0,273.0,0.0,16.781993866
171.0,11.0,0.0,0.526666820049
76.0,125.0,0.0,482.799987793
111.0,90.0,0.0,3.11540007591
88.0,61.0,0.0,232.036972046
199.0,116.0,0.0,0.526666820049
191.0,160.0,0.0,643.536010742
137.0,228.0,0.0,579.509094238
138.0,221.0,0.0,168.302947998
240.0,201.0,0.0,60.1759681702
161.0,25.0,0.0,58.4490013123
226.0,21.0,0.0,576.99395752
201.0,240.0,0.0,8.4329996109
41.0,5.0,0.0,35.3659973145
56.0,190.0,0.0,451.573059082
161.0,17.0,0.0,105.563995361
71.0,99.0,0.0,1244.9798584
238.0,114.0,0.0,520.099853516
106.0,269.0,0.0,801.142028809
173.0,148.0,0.0,0.526666820049
50.0,93.0,0.0,1032.36999512
64.0,248.0,0.0,0.526666820049
169.0,280.0,0.0,65.0439910889
234.0,166.0,0.0,0.526666820049
24.0,207.0,0.0,344.41595459
178.0,6.0,0.0,40.59400177
113.0,164.0,0.0,25.830997467
150.0,118.0,0.0,81.7999954224
106.0,139.0,0.0,275.027008057
153.0,130.0,0.0,111.38999939
152.0,27.0,0.0,0.526666820049
46.0,107.0,0.0,99.2630004883
36.0,265.0,0.0,783.762084961
59.0,262.0,0.0,1266.80004883
49.0,271.0,0.0,2028.43994141
228.0,295.0,0.0,4.6905002594
181.0,107.0,0.0,61.8939971924
46.0,175.0,0.0,1334.61999512
55.0,89.0,0.0,853.685302734
58.0,284.0,0.0,614.109008789
254.0,175.0,0.0,151.513977051
105.0,190.0,0.0,0.526666820049
20.0,31.0,0.0,16.0100002289
129.0,86.0,0.0,481.24697876
104.0,53.0,0.0,0.526666820049
71.0,72.0,0.0,80.6060028076
254.0,287.0,0.0,4.11150026321
212.0,208.0,0.0,577.669128418
132.0,276.0,0.0,4.63599967957
137.0,236.0,0.0,0.526666820049
181.0,235.0,0.0,41.0795021057
74.0,275.0,0.0,0.526666820049
1.0,182.0,0.0,365.602996826
43.0,228.0,0.0,542.504089355
97.0,42.0,0.0,1.17849969864
12.0,218.0,0.0,110.729995728
17.0,242.0,0.0,3.39733338356
239.0,231.0,0.0,165.207000732
81.0,26.0,0.0,9.14999866486
55.0,109.0,0.0,66.5370025635
111.0,273.0,0.0,385.183013916
176.0,143.0,0.0,0.526666820049
122.0,196.0,0.0,0.526666820049
160.0,109.0,0.0,388.550964355
187.0,210.0,0.0,86.9629821777
54.0,2.0,0.0,24.7689990997
223.0,49.0,0.0,585.267028809
165.0,111.0,0.0,2.59357142448
178.0,106.0,0.0,40.1930046082
99.0,127.0,0.0,2090.7800293
235.0,265.0,0.0,17.1259994507
11.0,4.0,0.0,0.526666820049
238.0,41.0,0.0,33.4890022278
65.0,19.0,0.0,0.526666820049
251.0,162.0,0.0,27.3500003815
134.0,69.0,0.0,29.0429992676
230.0,278.0,0.0,12.1409978867
211.0,207.0,0.0,379.793914795
199.0,238.0,0.0,138.429000854
220.0,70.0,0.0,0.979666650295
51.0,124.0,0.0,47.8400039673
256.0,247.0,0.0,0.526666820049
178.0,283.0,0.0,9.07099914551
39.0,274.0,0.0,1209.22961426
194.0,225.0,0.0,35.6409988403
84.0,141.0,0.0,735.288024902
173.0,57.0,0.0,0.526666820049
60.0,230.0,0.0,524.705993652
235.0,204.0,0.0,309.836914063
212.0,119.0,0.0,12.3869991302
156.0,71.0,0.0,265.371002197
26.0,21.0,0.0,0.526666820049
39.0,144.0,0.0,23.5869979858
231.0,143.0,0.0,269.8409729
52.0,55.0,0.0,63.132019043
152.0,119.0,0.0,50.3199996948
226.0,244.0,0.0,5.94699954987
52.0,233.0,0.0,236.842071533
160.0,86.0,0.0,936.161010742
123.0,158.0,0.0,18.5510025024
111.0,126.0,0.0,316.410003662
188.0,53.0,0.0,6.72866678238
184.0,250.0,0.0,46.7780036926
255.0,135.0,0.0,186.106002808
17.0,60.0,0.0,122.841995239
58.0,80.0,0.0,117.809005737
167.0,224.0,0.0,273.028991699
209.0,51.0,0.0,16.7339992523
1.0,15.0,0.0,0.526666820049
199.0,266.0,0.0,76.1009902954
94.0,129.0,0.0,2005.20983887
106.0,254.0,0.0,20.763999939
43.0,32.0,0.0,20.1819992065
125.0,283.0,0.0,81.5200042725
153.0,170.0,0.0,454.623962402
58.0,217.0,0.0,3039.2199707
67.0,153.0,0.0,1030.68029785
21.0,191.0,0.0,14.6270008087
142.0,271.0,0.0,126.313034058
242.0,0.0,0.0,239.415985107
109.0,70.0,0.0,485.812988281
203.0,266.0,0.0,99.2429962158
30.0,40.0,0.0,21.3390026093
202.0,45.0,0.0,91.266998291
208.0,78.0,0.0,20.2730007172
194.0,289.0,0.0,10.7150001526
74.0,82.0,0.0,146.038970947
151.0,5.0,0.0,15.1209993362
186.0,193.0,0.0,39.0094985962
191.0,105.0,0.0,202.835037231
66.0,88.0,0.0,0.526666820049
82.0,177.0,0.0,43.0019989014
14.0,78.0,0.0,81.1599884033
